https://news.google.com/articles/CBMijwFodHRwczovL3d3dy50aW1lc25vd25ld3MuY29tL2ZpZmEtZm9vdGJhbGwtd29ybGQtY3VwLTIwMTgtcnVzc2lhL3Bob3RvLWdhbGxlcnkvZmlmYS13b3JsZC1jdXAtMjAxOC1mcmFuY2UtdnMtY3JvYXRpYS1maW5hbC1tYXRjaC1pbi1waWNzLzI1NDg3NNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"FIFA World Cup Final 2018: France vs Croatia, final match teams, goals and celebrations in pictures",australia,France vs Croatia
https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmNyb2F0aWF3ZWVrLmNvbS93b21lbnMtZXVyb3ZvbGxleS1jcm9hdGlhcy1ncmVhdC1ydW4tZW5kZWQtYnktZnJhbmNlL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Women's EuroVolley: Croatia's great run ended by France,australia,France vs Croatia
https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3Lndob3Njb3JlZC5jb20vTWF0Y2hlcy8xMzA3MTkyL1ByZXZpZXcvSW50ZXJuYXRpb25hbC1GSUZBLVdvcmxkLUN1cC0yMDE4LUZyYW5jZS1Dcm9hdGlh0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,France 4-2 Croatia - FIFA World Cup 2018 Statistical Preview,australia,France vs Croatia
https://news.google.com/articles/CBMiVmh0dHBzOi8vcHVuY2huZy5jb20vZnJhbmNlLXZzLWNyb2F0aWEtZ3JpZXptYW5uLWhhcHB5LWlmLWxlcy1ibGV1cy13aW4td29ybGQtY3VwLXVnbHkv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,France vs Croatia: Griezmann happy if Les Bleus win World Cup ‘ugly’,australia,France vs Croatia
https://news.google.com/articles/CBMiWGh0dHBzOi8vcHVuY2huZy5jb20vZnJhbmNlLXZzLWNyb2F0aWEtcGl0YW5hLXRvLXJlZmVyZWUtMjAxOC1maWZhLXdvcmxkLWN1cC1maW5hbC1tYXRjaC_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,France vs Croatia: Pitana to referee 2018 FIFA World Cup final match,australia,France vs Croatia
https://news.google.com/articles/CAIiEIqWYGcDcvBvTOfbJL9ttqEqGQgEKhAIACoHCAow1tedCzDn4bUDMJD35wY?uo=CAUieGh0dHBzOi8vdG90YWxmb290YmFsbGFuYWx5c2lzLmNvbS9tYXRjaC1hbmFseXNpcy91ZWZhLW5hdGlvbnMtbGVhZ3VlLTIwMjAtMjEtY3JvYXRpYS12cy1mcmFuY2UtdGFjdGljYWwtYW5hbHlzaXMtdGFjdGljc9IBAA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,UEFA Nations League 2020/21: Croatia vs France - tactical analysis,australia,France vs Croatia
https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmRhaWx5c2FiYWguY29tL3Nwb3J0cy9mb290YmFsbC9mcmFuY2UtaGVsZC1jcm9hdGlhLWxvc2VzLXRvLXN0YXJ0LWV1cm9wZWFuLXdvcmxkLWN1cC1xdWFsaWZpZXJz0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"France held, Croatia loses to start European World Cup qualifiers | Daily Sabah",australia,France vs Croatia
https://news.google.com/articles/CBMimAFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vZm9vdGJhbGwvZmlmYS13b3JsZC1jdXAtMjAxOC1pdC1zLWVuZ2xhbmQtdnMtY3JvYXRpYS1mcmFuY2UtdnMtYmVsZ2l1bS1pbi1yYWNlLXRvLWZpbmFsL3N0b3J5LXpseXdvclZsS3VmdlFNNFlTeWRxckouaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"FIFA World Cup 2018: It’s England vs Croatia, France vs Belgium in race to final",australia,France vs Croatia
https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3LnRoZXN0YXRzem9uZS5jb20vZm9vdGJhbGwvaW50ZXJuYXRpb25hbHMvY3JvYXRpYS12cy1mcmFuY2UtcHJldmlldy1wcmVkaWN0aW9uLTIwMjItMjMtdWVmYS1uYXRpb25zLWxlYWd1ZdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Croatia vs France Preview & Prediction | 2022-23 UEFA Nations League,australia,France vs Croatia
https://news.google.com/articles/CBMigAFodHRwczovL3d3dy5naXZlbWVzcG9ydC5jb20vMTc0MDM4Ni1yYXBoYWVsLXZhcmFuZS1tYW4tdW5pdGVkLW1hbnMtaW5zcGlyYXRpb25hbC1zcGVlY2gtZm9yLWZyYW5jZS1hdC1odC1vZi0yMDE4LXdvcmxkLWN1cC1maW5hbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Raphael Varane: Man United man's inspirational speech for France at HT of 2018 World Cup final,australia,France vs Croatia
